Site_ID,Tree_ID,Num_eggs_Col_season,Num_seen_Col_season,Number_eggs_per_mass,EMass_ID,Number_covered_masses_seen,high_masses,Coll_ID,Questionable_Num_egg,Date_of_Banding,Questionable_Band,Total_slf_Band,Tree_Species,Tree_DBH_cm,Tree_Genus,age_2015,age_2016,age_2017,age_2018,age_2019,age_2020,mean_buffer
CCB,CCB-08,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,4,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,4,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,2,2,NA,NA,1,n,CCB-08-CCB-1/21/20,NA,20-Jun-19,y,4,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,2,2,NA,NA,1,n,CCB-08-CCB-1/21/20,NA,23-Jul-19,n,1,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-08,2,2,NA,NA,1,n,CCB-08-CCB-1/21/20,NA,20-Aug-19,n,0,Quercus_sp.,38.54,Quercus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,1,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,1,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,1,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,2,2,NA,NA,0,n,CCB-09-CCB-1/21/20,NA,20-Jun-19,y,1,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,2,2,NA,NA,0,n,CCB-09-CCB-1/21/20,NA,23-Jul-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-09,2,2,NA,NA,0,n,CCB-09-CCB-1/21/20,NA,20-Aug-19,n,0,Pyrus_calleryana,31.59,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,2,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,2,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,2,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,2,2,NA,NA,0,n,CCB-10-CCB-1/21/20,NA,20-Jun-19,y,2,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,2,2,NA,NA,0,n,CCB-10-CCB-1/21/20,NA,23-Jul-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-10,2,2,NA,NA,0,n,CCB-10-CCB-1/21/20,NA,20-Aug-19,n,0,Pyrus_calleryana,28.63,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,7,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,7,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,7,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,2,2,NA,NA,1,n,CCB-11-CCB-1/21/20,NA,20-Jun-19,y,7,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,2,2,NA,NA,1,n,CCB-11-CCB-1/21/20,NA,23-Jul-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-11,2,2,NA,NA,1,n,CCB-11-CCB-1/21/20,NA,20-Aug-19,n,0,Pyrus_calleryana,35.1,Pyrus,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,6,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,6,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,6,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,2,2,NA,NA,0,n,CCB-12-CCB-1/21/20,NA,20-Jun-19,y,6,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,2,2,NA,NA,0,n,CCB-12-CCB-1/21/20,NA,23-Jul-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-12,2,2,NA,NA,0,n,CCB-12-CCB-1/21/20,NA,20-Aug-19,n,1,Acer_rubrum,23.85,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,14,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,14,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,14,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,2,2,NA,NA,1,y,CCB-13-CCB-1/21/20,NA,20-Jun-19,y,14,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,2,2,NA,NA,1,y,CCB-13-CCB-1/21/20,NA,23-Jul-19,n,1,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-13,2,2,NA,NA,1,y,CCB-13-CCB-1/21/20,NA,20-Aug-19,n,0,Acer_rubrum,28.57,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,8,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,8,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,8,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,2,2,NA,NA,3,y,CCB-14-CCB-1/21/20,NA,20-Jun-19,y,8,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,2,2,NA,NA,3,y,CCB-14-CCB-1/21/20,NA,23-Jul-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-14,2,2,NA,NA,3,y,CCB-14-CCB-1/21/20,NA,20-Aug-19,n,1,Acer_rubrum,38.69,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,19,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,y,0,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,19,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,y,0,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,19,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,y,0,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,2,2,NA,NA,0,n,CCB-15-CCB-1/21/20,NA,20-Jun-19,y,19,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,2,2,NA,NA,0,n,CCB-15-CCB-1/21/20,NA,23-Jul-19,n,1,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-15,2,2,NA,NA,0,n,CCB-15-CCB-1/21/20,NA,20-Aug-19,y,0,Acer_rubrum,45.51,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,28,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,28,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,28,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,1,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,2,2,NA,NA,0,n,CCB-16-CCB-1/21/20,NA,20-Jun-19,y,28,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,2,2,NA,NA,0,n,CCB-16-CCB-1/21/20,NA,23-Jul-19,n,1,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-16,2,2,NA,NA,0,n,CCB-16-CCB-1/21/20,NA,20-Aug-19,n,0,Acer_rubrum,47.82,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,1,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,57,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,1,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,2,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,1,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,1,2,NA,NA,NA,NA,NA,NA,20-Jun-19,y,57,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,1,2,NA,NA,NA,NA,NA,NA,23-Jul-19,n,2,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,1,2,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,2,1,NA,NA,NA,NA,NA,NA,20-Jun-19,y,57,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,2,1,NA,NA,NA,NA,NA,NA,23-Jul-19,n,2,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,2,1,NA,NA,NA,NA,NA,NA,20-Aug-19,n,0,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,2,2,NA,NA,2,y,CCB-17-CCB-1/21/20,NA,20-Jun-19,y,57,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,2,2,NA,NA,2,y,CCB-17-CCB-1/21/20,NA,23-Jul-19,n,2,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCB,CCB-17,2,2,NA,NA,2,y,CCB-17-CCB-1/21/20,NA,20-Aug-19,n,0,Acer_rubrum,46.71,Acer,0.01,0.74,1.67,2.67,3.67,4.65,19.8518473
CCP,CCP-01,1,1,NA,NA,0,n,CCP-01-CCP-5/16/19,NA,27-Jun-19,n,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,1,1,NA,NA,0,n,CCP-01-CCP-5/16/19,NA,8-Aug-19,y,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,1,2,NA,NA,NA,NA,NA,NA,27-Jun-19,n,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,1,2,NA,NA,NA,NA,NA,NA,8-Aug-19,y,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,2,1,NA,NA,NA,NA,NA,NA,27-Jun-19,n,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,2,1,NA,NA,NA,NA,NA,NA,8-Aug-19,y,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,2,2,NA,NA,0,n,CCP-01-CCP-11/19/19,NA,27-Jun-19,n,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-01,2,2,NA,NA,0,n,CCP-01-CCP-11/19/19,NA,8-Aug-19,y,0,Liriodendron_tulipifera,57.87,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,1,1,NA,NA,0,n,CCP-02-CCP-5/16/19,NA,27-Jun-19,n,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,1,1,NA,NA,0,n,CCP-02-CCP-5/16/19,NA,8-Aug-19,y,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,1,2,NA,NA,NA,NA,NA,NA,27-Jun-19,n,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,1,2,NA,NA,NA,NA,NA,NA,8-Aug-19,y,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,2,1,NA,NA,NA,NA,NA,NA,27-Jun-19,n,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,2,1,NA,NA,NA,NA,NA,NA,8-Aug-19,y,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,2,2,NA,NA,0,n,CCP-02-CCP-11/19/19,NA,27-Jun-19,n,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-02,2,2,NA,NA,0,n,CCP-02-CCP-11/19/19,NA,8-Aug-19,y,0,Liriodendron_tulipifera,47.61,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,1,1,NA,NA,0,n,CCP-03-CCP-5/16/19,NA,27-Jun-19,n,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,1,1,NA,NA,0,n,CCP-03-CCP-5/16/19,NA,8-Aug-19,y,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,1,2,NA,NA,NA,NA,NA,NA,27-Jun-19,n,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,1,2,NA,NA,NA,NA,NA,NA,8-Aug-19,y,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,2,1,NA,NA,NA,NA,NA,NA,27-Jun-19,n,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,2,1,NA,NA,NA,NA,NA,NA,8-Aug-19,y,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,2,2,NA,NA,0,n,CCP-03-CCP-11/19/19,NA,27-Jun-19,n,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-03,2,2,NA,NA,0,n,CCP-03-CCP-11/19/19,NA,8-Aug-19,y,0,Liriodendron_tulipifera,50.06,Liriodendron,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-04,1,1,NA,NA,0,n,CCP-04-CCP-5/16/19,NA,27-Jun-19,n,0,Fagus_grandifolia,75.7,Fagus,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
CCP,CCP-04,1,1,NA,NA,0,n,CCP-04-CCP-5/16/19,NA,8-Aug-19,y,0,Fagus_grandifolia,75.7,Fagus,0.23,0.24,0.24,0.25,0.25,0.8,25.535617
